7.959038e-1 -1.0e0 4.9066e-1 4.9066e-1
8.367197e-1 -1.0e0 5.3058e-1 5.3058e-1
8.775357e-1 -1.0e0 5.7098e-1 5.7098e-1
9.183517e-1 -1.0e0 6.1148e-1 6.1148e-1
9.591678e-1 -1.0e0 6.5218e-1 6.5218e-1
9.999837e-1 -1.0e0 6.9293e-1 6.9293e-1

-1.0e0 -9.591841e-1 6.5216e-1 6.5216e-1
-9.591841e-1 -9.591841e-1 6.0973e-1 6.0973e-1
-9.18368e-1 -9.591841e-1 5.6723e-1 5.6723e-1
-8.77552e-1 -9.591841e-1 5.2472e-1 5.2472e-1
-8.367361e-1 -9.591841e-1 4.8245e-1 4.8245e-1
-7.959201e-1 -9.591841e-1 4.4046e-1 4.4046e-1
-7.55104e-1 -9.591841e-1 3.9885e-1 3.9885e-1
-7.142882e-1 -9.591841e-1 3.5779e-1 3.5779e-1
-6.734721e-1 -9.591841e-1 3.1738e-1 3.1738e-1
-6.326561e-1 -9.591841e-1 2.7782e-1 2.7782e-1
-5.9184e-1 -9.591841e-1 2.3923e-1 2.3923e-1
-5.510242e-1 -9.591841e-1 2.0184e-1 2.0184e-1
-5.102081e-1 -9.591841e-1 1.6579e-1 1.6579e-1
-4.693921e-1 -9.591841e-1 1.3132e-1 1.3132e-1
-4.285762e-1 -9.591841e-1 9.866e-2 9.866e-2
-3.877602e-1 -9.591841e-1 6.8e-2 6.8e-2
-3.469441e-1 -9.591841e-1 3.96e-2 3.96e-2
-3.061282e-1 -9.591841e-1 1.364e-2 1.364e-2
-2.653122e-1 -9.591841e-1 -9.66e-3 -9.66e-3
-2.244962e-1 -9.591841e-1 -3.003e-2 -3.003e-2
-1.836801e-1 -9.591841e-1 -4.733e-2 -4.733e-2
-1.428642e-1 -9.591841e-1 -6.143e-2 -6.143e-2
-1.020482e-1 -9.591841e-1 -7.21e-2 -7.21e-2
-6.12321e-2 -9.591841e-1 -7.928e-2 -7.928e-2
-2.04163e-2 -9.591841e-1 -8.29e-2 -8.29e-2
2.04e-2 -9.591841e-1 -8.29e-2 -8.29e-2
6.12158e-2 -9.591841e-1 -7.928e-2 -7.928e-2
1.020319e-1 -9.591841e-1 -7.21e-2 -7.21e-2
1.428479e-1 -9.591841e-1 -6.143e-2 -6.143e-2
1.836638e-1 -9.591841e-1 -4.736e-2 -4.736e-2
2.244798e-1 -9.591841e-1 -3.003e-2 -3.003e-2
2.652959e-1 -9.591841e-1 -9.67e-3 -9.67e-3
3.061118e-1 -9.591841e-1 1.363e-2 1.363e-2
3.469278e-1 -9.591841e-1 3.957e-2 3.957e-2
3.877438e-1 -9.591841e-1 6.798e-2 6.798e-2
4.285599e-1 -9.591841e-1 9.866e-2 9.866e-2
4.693758e-1 -9.591841e-1 1.3132e-1 1.3132e-1
5.101918e-1 -9.591841e-1 1.6577e-1 1.6577e-1
5.510078e-1 -9.591841e-1 2.0183e-1 2.0183e-1
5.918237e-1 -9.591841e-1 2.3923e-1 2.3923e-1
6.326398e-1 -9.591841e-1 2.7782e-1 2.7782e-1
6.734558e-1 -9.591841e-1 3.174e-1 3.174e-1
7.142717e-1 -9.591841e-1 3.5777e-1 3.5777e-1
7.550877e-1 -9.591841e-1 3.9885e-1 3.9885e-1
7.959038e-1 -9.591841e-1 4.4041e-1 4.4041e-1
8.367197e-1 -9.591841e-1 4.8244e-1 4.8244e-1
8.775357e-1 -9.591841e-1 5.2469e-1 5.2469e-1
9.183517e-1 -9.591841e-1 5.6718e-1 5.6718e-1
9.591678e-1 -9.591841e-1 6.0974e-1 6.0974e-1
9.999837e-1 -9.591841e-1 6.5218e-1 6.5218e-1

-1.0e0 -9.18368e-1 6.1147e-1 6.1147e-1
-9.591841e-1 -9.18368e-1 5.6723e-1 5.6723e-1
-9.18368e-1 -9.18368e-1 5.228e-1 5.228e-1
-8.77552e-1 -9.18368e-1 4.783e-1 4.783e-1
-8.367361e-1 -9.18368e-1 4.3399e-1 4.3399e-1
-7.959201e-1 -9.18368e-1 3.8986e-1 3.8986e-1
-7.55104e-1 -9.18368e-1 3.4612e-1 3.4612e-1
-7.142882e-1 -9.18368e-1 3.0272e-1 3.0272e-1
-6.734721e-1 -9.18368e-1 2.5998e-1 2.5998e-1
-6.326561e-1 -9.18368e-1 2.1805e-1 2.1805e-1
-5.9184e-1 -9.18368e-1 1.7703e-1 1.7703e-1
-5.510242e-1 -9.18368e-1 1.3716e-1 1.3716e-1
-5.102081e-1 -9.18368e-1 9.866e-2 9.866e-2
-4.693921e-1 -9.18368e-1 6.175e-2 6.175e-2
-4.285762e-1 -9.18368e-1 2.67e-2 2.67e-2
-3.877602e-1 -9.18368e-1 -6.29e-3 -6.29e-3
-3.469441e-1 -9.18368e-1 -3.693e-2 -3.693e-2
-3.061282e-1 -9.18368e-1 -6.499e-2 -6.499e-2
-2.653122e-1 -9.18368e-1 -9.021e-2 -9.021e-2
-2.244962e-1 -9.18368e-1 -1.1229e-1 -1.1229e-1
-1.836801e-1 -9.18368e-1 -1.3112e-1 -1.3112e-1
-1.428642e-1 -9.18368e-1 -1.4644e-1 -1.4644e-1
-1.020482e-1 -9.18368e-1 -1.5808e-1 -1.5808e-1
-6.12321e-2 -9.18368e-1 -1.6591e-1 -1.6591e-1
-2.04163e-2 -9.18368e-1 -1.6985e-1 -1.6985e-1
2.04e-2 -9.18368e-1 -1.6985e-1 -1.6985e-1
6.12158e-2 -9.18368e-1 -1.6591e-1 -1.6591e-1
1.020319e-1 -9.18368e-1 -1.5808e-1 -1.5808e-1
1.428479e-1 -9.18368e-1 -1.4644e-1 -1.4644e-1
1.836638e-1 -9.18368e-1 -1.3113e-1 -1.3113e-1
2.244798e-1 -9.18368e-1 -1.123e-1 -1.123e-1
2.652959e-1 -9.18368e-1 -9.021e-2 -9.021e-2
3.061118e-1 -9.18368e-1 -6.5e-2 -6.5e-2
3.469278e-1 -9.18368e-1 -3.694e-2 -3.694e-2
3.877438e-1 -9.18368e-1 -6.29e-3 -6.29e-3
4.285599e-1 -9.18368e-1 2.669e-2 2.669e-2
4.693758e-1 -9.18368e-1 6.175e-2 6.175e-2
5.101918e-1 -9.18368e-1 9.866e-2 9.866e-2
5.510078e-1 -9.18368e-1 1.3715e-1 1.3715e-1
5.918237e-1 -9.18368e-1 1.7699e-1 1.7699e-1
6.326398e-1 -9.18368e-1 2.1802e-1 2.1802e-1
6.734558e-1 -9.18368e-1 2.5998e-1 2.5998e-1
7.142717e-1 -9.18368e-1 3.0272e-1 3.0272e-1
7.550877e-1 -9.18368e-1 3.4608e-1 3.4608e-1
7.959038e-1 -9.18368e-1 3.8982e-1 3.8982e-1
8.367197e-1 -9.18368e-1 4.3398e-1 4.3398e-1
8.775357e-1 -9.18368e-1 4.7832e-1 4.7832e-1
9.183517e-1 -9.18368e-1 5.2275e-1 5.2275e-1
9.591678e-1 -9.18368e-1 5.6718e-1 5.6718e-1
9.999837e-1 -9.18368e-1 6.1148e-1 6.1148e-1

-1.0e0 -8.77552e-1 5.7097e-1 5.7097e-1
-9.591841e-1 -8.77552e-1 5.2472e-1 5.2472e-1
-9.18368e-1 -8.77552e-1 4.783e-1 4.783e-1
-8.77552e-1 -8.77552e-1 4.3187e-1 4.3187e-1
-8.367361e-1 -8.77552e-1 3.8538e-1 3.8538e-1
-7.959201e-1 -8.77552e-1 3.3902e-1 3.3902e-1
-7.55104e-1 -8.77552e-1 2.9285e-1 2.9285e-1
-7.142882e-1 -8.77552e-1 2.4706e-1 2.4706e-1
-6.734721e-1 -8.77552e-1 2.0184e-1 2.0184e-1
-6.326561e-1 -8.77552e-1 1.573e-1 1.573e-1
-5.9184e-1 -8.77552e-1 1.1365e-1 1.1365e-1
-5.510242e-1 -8.77552e-1 7.112e-2 7.112e-2
-5.102081e-1 -8.77552e-1 2.994e-2 2.994e-2
-4.693921e-1 -8.77552e-1 -9.66e-3 -9.66e-3
-4.285762e-1 -8.77552e-1 -4.733e-2 -4.733e-2
-3.877602e-1 -8.77552e-1 -8.29e-2 -8.29e-2
-3.469441e-1 -8.77552e-1 -1.1603e-1 -1.1603e-1
-3.061282e-1 -8.77552e-1 -1.4644e-1 -1.4644e-1
-2.653122e-1 -8.77552e-1 -1.738e-1 -1.738e-1
-2.244962e-1 -8.77552e-1 -1.9786e-1 -1.9786e-1
-1.836801e-1 -8.77552e-1 -2.1837e-1 -2.1837e-1
-1.428642e-1 -8.77552e-1 -2.351e-1 -2.351e-1
-1.020482e-1 -8.77552e-1 -2.4799e-1 -2.4799e-1
-6.12321e-2 -8.77552e-1 -2.5655e-1 -2.5655e-1
-2.04163e-2 -8.77552e-1 -2.6079e-1 -2.6079e-1
2.04e-2 -8.77552e-1 -2.6079e-1 -2.6079e-1
6.12158e-2 -8.77552e-1 -2.5658e-1 -2.5658e-1
1.020319e-1 -8.77552e-1 -2.48e-1 -2.48e-1
1.428479e-1 -8.77552e-1 -2.351e-1 -2.351e-1
1.836638e-1 -8.77552e-1 -2.1838e-1 -2.1838e-1
2.244798e-1 -8.77552e-1 -1.9788e-1 -1.9788e-1
2.652959e-1 -8.77552e-1 -1.738e-1 -1.738e-1
3.061118e-1 -8.77552e-1 -1.4644e-1 -1.4644e-1
3.469278e-1 -8.77552e-1 -1.1606e-1 -1.1606e-1
3.877438e-1 -8.77552e-1 -8.293e-2 -8.293e-2
4.285599e-1 -8.77552e-1 -4.736e-2 -4.736e-2
4.693758e-1 -8.77552e-1 -9.67e-3 -9.67e-3
5.101918e-1 -8.77552e-1 2.994e-2 2.994e-2
5.510078e-1 -8.77552e-1 7.108e-2 7.108e-2
5.918237e-1 -8.77552e-1 1.1363e-1 1.1363e-1
6.326398e-1 -8.77552e-1 1.5729e-1 1.5729e-1
6.734558e-1 -8.77552e-1 2.018e-1 2.018e-1
7.142717e-1 -8.77552e-1 2.4706e-1 2.4706e-1
7.550877e-1 -8.77552e-1 2.9283e-1 2.9283e-1
7.959038e-1 -8.77552e-1 3.39e-1 3.39e-1
8.367197e-1 -8.77552e-1 3.8538e-1 3.8538e-1
8.775357e-1 -8.77552e-1 4.3185e-1 4.3185e-1
9.183517e-1 -8.77552e-1 4.7832e-1 4.7832e-1
9.591678e-1 -8.77552e-1 5.2472e-1 5.2472e-1
9.999837e-1 -8.77552e-1 5.7098e-1 5.7098e-1

-1.0e0 -8.367361e-1 5.3056e-1 5.3056e-1
-9.591841e-1 -8.367361e-1 4.8245e-1 4.8245e-1
-9.18368e-1 -8.367361e-1 4.3399e-1 4.3399e-1
-8.77552e-1 -8.367361e-1 3.8538e-1 3.8538e-1
-8.367361e-1 -8.367361e-1 3.366e-1 3.366e-1
-7.959201e-1 -8.367361e-1 2.879e-1 2.879e-1
-7.55104e-1 -8.367361e-1 2.3923e-1 2.3923e-1
-7.142882e-1 -8.367361e-1 1.9089e-1 1.9089e-1
-6.734721e-1 -8.367361e-1 1.4296e-1 1.4296e-1
-6.326561e-1 -8.367361e-1 9.564e-2 9.564e-2
-5.9184e-1 -8.367361e-1 4.915e-2 4.915e-2
-5.510242e-1 -8.367361e-1 3.74e-3 3.74e-3
-5.102081e-1 -8.367361e-1 -4.037e-2 -4.037e-2
-4.693921e-1 -8.367361e-1 -8.29e-2 -8.29e-2
-4.285762e-1 -8.367361e-1 -1.2354e-1 -1.2354e-1
-3.877602e-1 -8.367361e-1 -1.6197e-1 -1.6197e-1
-3.469441e-1 -8.367361e-1 -1.9786e-1 -1.9786e-1
-3.061282e-1 -8.367361e-1 -2.3102e-1 -2.3102e-1
-2.653122e-1 -8.367361e-1 -2.6079e-1 -2.6079e-1
-2.244962e-1 -8.367361e-1 -2.8712e-1 -2.8712e-1
-1.836801e-1 -8.367361e-1 -3.095e-1 -3.095e-1
-1.428642e-1 -8.367361e-1 -3.2787e-1 -3.2787e-1
-1.020482e-1 -8.367361e-1 -3.4181e-1 -3.4181e-1
-6.12321e-2 -8.367361e-1 -3.5127e-1 -3.5127e-1
-2.04163e-2 -8.367361e-1 -3.5599e-1 -3.5599e-1
2.04e-2 -8.367361e-1 -3.5599e-1 -3.5599e-1
6.12158e-2 -8.367361e-1 -3.5124e-1 -3.5124e-1
1.020319e-1 -8.367361e-1 -3.4183e-1 -3.4183e-1
1.428479e-1 -8.367361e-1 -3.2779e-1 -3.2779e-1
1.836638e-1 -8.367361e-1 -3.0948e-1 -3.0948e-1
2.244798e-1 -8.367361e-1 -2.8706e-1 -2.8706e-1
2.652959e-1 -8.367361e-1 -2.608e-1 -2.608e-1
3.061118e-1 -8.367361e-1 -2.3105e-1 -2.3105e-1
3.469278e-1 -8.367361e-1 -1.9788e-1 -1.9788e-1
3.877438e-1 -8.367361e-1 -1.62e-1 -1.62e-1
4.285599e-1 -8.367361e-1 -1.2354e-1 -1.2354e-1
4.693758e-1 -8.367361e-1 -8.293e-2 -8.293e-2
5.101918e-1 -8.367361e-1 -4.04e-2 -4.04e-2
5.510078e-1 -8.367361e-1 3.72e-3 3.72e-3
5.918237e-1 -8.367361e-1 4.91e-2 4.91e-2
6.326398e-1 -8.367361e-1 9.561e-2 9.561e-2
6.734558e-1 -8.367361e-1 1.4293e-1 1.4293e-1
7.142717e-1 -8.367361e-1 1.9087e-1 1.9087e-1
7.550877e-1 -8.367361e-1 2.392e-1 2.392e-1
7.959038e-1 -8.367361e-1 2.8784e-1 2.8784e-1
8.367197e-1 -8.367361e-1 3.366e-1 3.366e-1
8.775357e-1 -8.367361e-1 3.8538e-1 3.8538e-1
9.183517e-1 -8.367361e-1 4.3398e-1 4.3398e-1
9.591678e-1 -8.367361e-1 4.8244e-1 4.8244e-1
9.999837e-1 -8.367361e-1 5.3058e-1 5.3058e-1

-1.0e0 -7.959201e-1 4.9068e-1 4.9068e-1
-9.591841e-1 -7.959201e-1 4.4046e-1 4.4046e-1
-9.18368e-1 -7.959201e-1 3.8986e-1 3.8986e-1
-8.77552e-1 -7.959201e-1 3.3902e-1 3.3902e-1
-8.367361e-1 -7.959201e-1 2.879e-1 2.879e-1
-7.959201e-1 -7.959201e-1 2.3663e-1 2.3663e-1
-7.55104e-1 -7.959201e-1 1.8533e-1 1.8533e-1
-7.142882e-1 -7.959201e-1 1.3425e-1 1.3425e-1
-6.734721e-1 -7.959201e-1 8.345e-2 8.345e-2
-6.326561e-1 -7.959201e-1 3.316e-2 3.316e-2
-5.9184e-1 -7.959201e-1 -1.639e-2 -1.639e-2
-5.510242e-1 -7.959201e-1 -6.499e-2 -6.499e-2
-5.102081e-1 -7.959201e-1 -1.1229e-1 -1.1229e-1
-4.693921e-1 -7.959201e-1 -1.5808e-1 -1.5808e-1
-4.285762e-1 -7.959201e-1 -2.0195e-1 -2.0195e-1
-3.877602e-1 -7.959201e-1 -2.4364e-1 -2.4364e-1
-3.469441e-1 -7.959201e-1 -2.8271e-1 -2.8271e-1
-3.061282e-1 -7.959201e-1 -3.1857e-1 -3.1857e-1
-2.653122e-1 -7.959201e-1 -3.5127e-1 -3.5127e-1
-2.244962e-1 -7.959201e-1 -3.8007e-1 -3.8007e-1
-1.836801e-1 -7.959201e-1 -4.0468e-1 -4.0468e-1
-1.428642e-1 -7.959201e-1 -4.2491e-1 -4.2491e-1
-1.020482e-1 -7.959201e-1 -4.4025e-1 -4.4025e-1
-6.12321e-2 -7.959201e-1 -4.5064e-1 -4.5064e-1
-2.04163e-2 -7.959201e-1 -4.5595e-1 -4.5595e-1
2.04e-2 -7.959201e-1 -4.5595e-1 -4.5595e-1
6.12158e-2 -7.959201e-1 -4.5068e-1 -4.5068e-1
1.020319e-1 -7.959201e-1 -4.4025e-1 -4.4025e-1
1.428479e-1 -7.959201e-1 -4.2491e-1 -4.2491e-1
1.836638e-1 -7.959201e-1 -4.0471e-1 -4.0471e-1
2.244798e-1 -7.959201e-1 -3.8008e-1 -3.8008e-1
2.652959e-1 -7.959201e-1 -3.5124e-1 -3.5124e-1
3.061118e-1 -7.959201e-1 -3.1859e-1 -3.1859e-1
3.469278e-1 -7.959201e-1 -2.8273e-1 -2.8273e-1
3.877438e-1 -7.959201e-1 -2.4359e-1 -2.4359e-1
4.285599e-1 -7.959201e-1 -2.0195e-1 -2.0195e-1
4.693758e-1 -7.959201e-1 -1.581e-1 -1.581e-1
5.101918e-1 -7.959201e-1 -1.1232e-1 -1.1232e-1
5.510078e-1 -7.959201e-1 -6.5e-2 -6.5e-2
5.918237e-1 -7.959201e-1 -1.639e-2 -1.639e-2
6.326398e-1 -7.959201e-1 3.314e-2 3.314e-2
6.734558e-1 -7.959201e-1 8.344e-2 8.344e-2
7.142717e-1 -7.959201e-1 1.3422e-1 1.3422e-1
7.550877e-1 -7.959201e-1 1.8532e-1 1.8532e-1
7.959038e-1 -7.959201e-1 2.3662e-1 2.3662e-1
8.367197e-1 -7.959201e-1 2.8784e-1 2.8784e-1
8.775357e-1 -7.959201e-1 3.39e-1 3.39e-1
9.183517e-1 -7.959201e-1 3.8986e-1 3.8986e-1
9.591678e-1 -7.959201e-1 4.4041e-1 4.4041e-1
9.999837e-1 -7.959201e-1 4.9065e-1 4.9065e-1

-1.0e0 -7.55104e-1 4.5111e-1 4.5111e-1
-9.591841e-1 -7.55104e-1 3.9885e-1 3.9885e-1
-9.18368e-1 -7.55104e-1 3.4612e-1 3.4612e-1
-8.77552e-1 -7.55104e-1 2.9285e-1 2.9285e-1
-8.367361e-1 -7.55104e-1 2.3923e-1 2.3923e-1
-7.959201e-1 -7.55104e-1 1.8533e-1 1.8533e-1
-7.55104e-1 -7.55104e-1 1.3132e-1 1.3132e-1
-7.142882e-1 -7.55104e-1 7.729e-2 7.729e-2
-6.734721e-1 -7.55104e-1 2.345e-2 2.345e-2
-6.326561e-1 -7.55104e-1 -3.003e-2 -3.003e-2
-5.9184e-1 -7.55104e-1 -8.29e-2 -8.29e-2
-5.510242e-1 -7.55104e-1 -1.3492e-1 -1.3492e-1
-5.102081e-1 -7.55104e-1 -1.8576e-1 -1.8576e-1
-4.693921e-1 -7.55104e-1 -2.3518e-1 -2.3518e-1
-4.285762e-1 -7.55104e-1 -2.8271e-1 -2.8271e-1
-3.877602e-1 -7.55104e-1 -3.2787e-1 -3.2787e-1
-3.469441e-1 -7.55104e-1 -3.704e-1 -3.704e-1
-3.061282e-1 -7.55104e-1 -4.0967e-1 -4.0967e-1
-2.653122e-1 -7.55104e-1 -4.455e-1 -4.455e-1
-2.244962e-1 -7.55104e-1 -4.772e-1 -4.772e-1
-1.836801e-1 -7.55104e-1 -5.0438e-1 -5.0438e-1
-1.428642e-1 -7.55104e-1 -5.2667e-1 -5.2667e-1
-1.020482e-1 -7.55104e-1 -5.4373e-1 -5.4373e-1
-6.12321e-2 -7.55104e-1 -5.553e-1 -5.553e-1
-2.04163e-2 -7.55104e-1 -5.6113e-1 -5.6113e-1
2.04e-2 -7.55104e-1 -5.6114e-1 -5.6114e-1
6.12158e-2 -7.55104e-1 -5.553e-1 -5.553e-1
1.020319e-1 -7.55104e-1 -5.4373e-1 -5.4373e-1
1.428479e-1 -7.55104e-1 -5.2667e-1 -5.2667e-1
1.836638e-1 -7.55104e-1 -5.0438e-1 -5.0438e-1
2.244798e-1 -7.55104e-1 -4.7719e-1 -4.7719e-1
2.652959e-1 -7.55104e-1 -4.455e-1 -4.455e-1
3.061118e-1 -7.55104e-1 -4.097e-1 -4.097e-1
3.469278e-1 -7.55104e-1 -3.7039e-1 -3.7039e-1
3.877438e-1 -7.55104e-1 -3.2782e-1 -3.2782e-1
4.285599e-1 -7.55104e-1 -2.8273e-1 -2.8273e-1
4.693758e-1 -7.55104e-1 -2.3518e-1 -2.3518e-1
5.101918e-1 -7.55104e-1 -1.8578e-1 -1.8578e-1
5.510078e-1 -7.55104e-1 -1.3495e-1 -1.3495e-1
5.918237e-1 -7.55104e-1 -8.293e-2 -8.293e-2
6.326398e-1 -7.55104e-1 -3.003e-2 -3.003e-2
6.734558e-1 -7.55104e-1 2.344e-2 2.344e-2
7.142717e-1 -7.55104e-1 7.727e-2 7.727e-2
7.550877e-1 -7.55104e-1 1.313e-1 1.313e-1
7.959038e-1 -7.55104e-1 1.8532e-1 1.8532e-1
8.367197e-1 -7.55104e-1 2.392e-1 2.392e-1
8.775357e-1 -7.55104e-1 2.9283e-1 2.9283e-1
9.183517e-1 -7.55104e-1 3.4608e-1 3.4608e-1
9.591678e-1 -7.55104e-1 3.9885e-1 3.9885e-1
9.999837e-1 -7.55104e-1 4.511e-1 4.511e-1

-1.0e0 -7.142882e-1 4.1219e-1 4.1219e-1
-9.591841e-1 -7.142882e-1 3.5779e-1 3.5779e-1
-9.18368e-1 -7.142882e-1 3.0272e-1 3.0272e-1
-8.77552e-1 -7.142882e-1 2.4706e-1 2.4706e-1
-8.367361e-1 -7.142882e-1 1.9089e-1 1.9089e-1
-7.959201e-1 -7.142882e-1 1.3425e-1 1.3425e-1
-7.55104e-1 -7.142882e-1 7.729e-2 7.729e-2
-7.142882e-1 -7.142882e-1 2.02e-2 2.02e-2
-6.734721e-1 -7.142882e-1 -3.693e-2 -3.693e-2
-6.326561e-1 -7.142882e-1 -9.383e-2 -9.383e-2
-5.9184e-1 -7.142882e-1 -1.5028e-1 -1.5028e-1
-5.510242e-1 -7.142882e-1 -2.0602e-1 -2.0602e-1
-5.102081e-1 -7.142882e-1 -2.6074e-1 -2.6074e-1
-4.693921e-1 -7.142882e-1 -3.1407e-1 -3.1407e-1
-4.285762e-1 -7.142882e-1 -3.6551e-1 -3.6551e-1
-3.877602e-1 -7.142882e-1 -4.1475e-1 -4.1475e-1
-3.469441e-1 -7.142882e-1 -4.6118e-1 -4.6118e-1
-3.061282e-1 -7.142882e-1 -5.0438e-1 -5.0438e-1
-2.653122e-1 -7.142882e-1 -5.4373e-1 -5.4373e-1
-2.244962e-1 -7.142882e-1 -5.7877e-1 -5.7877e-1
-1.836801e-1 -7.142882e-1 -6.0892e-1 -6.0892e-1
-1.428642e-1 -7.142882e-1 -6.3374e-1 -6.3374e-1
-1.020482e-1 -7.142882e-1 -6.5276e-1 -6.5276e-1
-6.12321e-2 -7.142882e-1 -6.6565e-1 -6.6565e-1
-2.04163e-2 -7.142882e-1 -6.7213e-1 -6.7213e-1
2.04e-2 -7.142882e-1 -6.7213e-1 -6.7213e-1
6.12158e-2 -7.142882e-1 -6.6565e-1 -6.6565e-1
1.020319e-1 -7.142882e-1 -6.5276e-1 -6.5276e-1
1.428479e-1 -7.142882e-1 -6.3373e-1 -6.3373e-1
1.836638e-1 -7.142882e-1 -6.0893e-1 -6.0893e-1
2.244798e-1 -7.142882e-1 -5.788e-1 -5.788e-1
2.652959e-1 -7.142882e-1 -5.4375e-1 -5.4375e-1
3.061118e-1 -7.142882e-1 -5.0438e-1 -5.0438e-1
3.469278e-1 -7.142882e-1 -4.6117e-1 -4.6117e-1
3.877438e-1 -7.142882e-1 -4.1472e-1 -4.1472e-1
4.285599e-1 -7.142882e-1 -3.6551e-1 -3.6551e-1
4.693758e-1 -7.142882e-1 -3.1407e-1 -3.1407e-1
5.101918e-1 -7.142882e-1 -2.6076e-1 -2.6076e-1
5.510078e-1 -7.142882e-1 -2.0605e-1 -2.0605e-1
5.918237e-1 -7.142882e-1 -1.5031e-1 -1.5031e-1
6.326398e-1 -7.142882e-1 -9.383e-2 -9.383e-2
6.734558e-1 -7.142882e-1 -3.696e-2 -3.696e-2
7.142717e-1 -7.142882e-1 2.016e-2 2.016e-2
7.550877e-1 -7.142882e-1 7.727e-2 7.727e-2
7.959038e-1 -7.142882e-1 1.3422e-1 1.3422e-1
8.367197e-1 -7.142882e-1 1.9087e-1 1.9087e-1
8.775357e-1 -7.142882e-1 2.4704e-1 2.4704e-1
9.183517e-1 -7.142882e-1 3.0272e-1 3.0272e-1
9.591678e-1 -7.142882e-1 3.578e-1 3.578e-1
9.999837e-1 -7.142882e-1 4.1214e-1 4.1214e-1

-1.0e0 -6.734721e-1 3.7401e-1 3.7401e-1
-9.591841e-1 -6.734721e-1 3.1738e-1 3.1738e-1
-9.18368e-1 -6.734721e-1 2.5998e-1 2.5998e-1
-8.77552e-1 -6.734721e-1 2.0184e-1 2.0184e-1
-8.367361e-1 -6.734721e-1 1.4296e-1 1.4296e-1
-7.959201e-1 -6.734721e-1 8.345e-2 8.345e-2
-7.55104e-1 -6.734721e-1 2.345e-2 2.345e-2
-7.142882e-1 -6.734721e-1 -3.693e-2 -3.693e-2
-6.734721e-1 -6.734721e-1 -9.749e-2 -9.749e-2
-6.326561e-1 -6.734721e-1 -1.5808e-1 -1.5808e-1
-5.9184e-1 -6.734721e-1 -2.1837e-1 -2.1837e-1
-5.510242e-1 -6.734721e-1 -2.7826e-1 -2.7826e-1
-5.102081e-1 -6.734721e-1 -3.371e-1 -3.371e-1
-4.693921e-1 -6.734721e-1 -3.9476e-1 -3.9476e-1
-4.285762e-1 -6.734721e-1 -4.5064e-1 -4.5064e-1
-3.877602e-1 -6.734721e-1 -5.0438e-1 -5.0438e-1
-3.469441e-1 -6.734721e-1 -5.553e-1 -5.553e-1
-3.061282e-1 -6.734721e-1 -6.0284e-1 -6.0284e-1
